Datetime,TotalCoolingSensibleLoad (W) Building 7,TotalCoolingSensibleLoad (W) Building 15,TotalCoolingSensibleLoad (W) Building 17,TotalCoolingSensibleLoad (W) Building 21,TotalCoolingSensibleLoad (W) Building 25,TotalCoolingSensibleLoad (W) Building 35,TotalHeatingSensibleLoad (W) Building 7,TotalHeatingSensibleLoad (W) Building 15,TotalHeatingSensibleLoad (W) Building 17,TotalHeatingSensibleLoad (W) Building 21,TotalHeatingSensibleLoad (W) Building 25,TotalHeatingSensibleLoad (W) Building 35,TotalWaterHeating (W) Building 7,TotalWaterHeating (W) Building 15,TotalWaterHeating (W) Building 17,TotalWaterHeating (W) Building 21,TotalWaterHeating (W) Building 25,TotalWaterHeating (W) Building 35
2017-01-06 22:00:00,-1209.4,0.0,-110994.5,-4688.2,-116396.3,0,0.0,0.0,19704.3,5882.7,44354.6,0.0,31047.6,78.1,38649.8,309.9,44085.9,0.0
2017-01-06 23:00:00,-3.0,0.0,-104687.6,-3304.1,-110908.3,0,1.5,0.0,20319.8,7389.5,46666.8,0.0,29498.6,77.2,36772.8,309.0,41837.8,0.0
2017-01-07 00:00:00,0.0,0.0,-79485.1,-2239.4,-88386.1,0,27.1,0.0,26852.7,11096.6,59665.4,0.0,26509.5,76.3,32995.6,308.2,37608.5,0.0
2017-01-07 01:00:00,0.0,0.0,-65051.7,-2067.4,-69137.6,0,0.0,0.0,27996.9,11683.1,59829.6,0.0,25758.2,75.4,32099.4,310.7,36565.2,0.0
2017-01-07 02:00:00,0.0,0.0,-62646.8,-1889.9,-66525.3,0,0.0,0.0,29224.4,12645.9,62045.7,0.0,308.5,76.2,31143.5,309.9,35524.9,0.0
2017-01-07 03:00:00,0.0,0.0,-56995.5,-1704.9,-58341.3,0,0.0,0.0,31555.5,13887.7,66019.2,0.0,303.4,77.8,31143.4,309.0,35527.7,0.0
2017-01-07 04:00:00,0.0,0.0,-54304.2,-1072.1,-53541.4,0,0.0,0.0,47091.8,21550.1,96040.6,0.0,298.3,76.8,31159.3,308.2,35487.4,0.0
2017-01-07 05:00:00,0.0,0.0,-54267.9,-1279.0,-54467.7,0,4531.4,0.0,39888.9,17684.8,80852.8,0.0,305.8,75.9,32091.7,310.7,36596.5,0.0
2017-01-07 06:00:00,0.0,0.0,0.0,-1316.4,0.0,0,3249.0,1078.8,0.0,16687.3,0.0,0.0,304.6,75.0,33045.6,309.9,37615.3,0.0
2017-01-07 07:00:00,0.0,0.0,0.0,-1384.1,0.0,0,2492.3,11823.3,0.0,18272.1,0.0,0.0,25009.5,77.6,35829.6,309.0,40878.6,0.0
2017-01-07 08:00:00,-163.0,0.0,-41891.5,-1737.4,-46328.8,0,164.3,29559.9,87481.8,18792.6,177749.9,0.0,25014.3,1375.4,37771.3,308.2,43030.8,0.0
2017-01-07 09:00:00,-154.5,0.0,-31801.3,-61.3,-47391.3,0,104.0,15725.0,76.6,2843.8,13164.9,0.0,25022.3,1634.8,37731.6,13782.2,42990.5,0.0
2017-01-07 10:00:00,-92.3,0.0,-34044.8,-9515.3,-46422.5,0,88.1,6506.0,56987.2,14401.6,123807.6,0.0,30341.8,1830.2,37732.4,13780.1,43103.1,0.0
2017-01-07 11:00:00,-56.0,0.0,-40705.7,-7715.2,-48273.2,0,72.4,3333.8,38123.9,13144.8,100913.7,0.0,29517.8,2803.8,36786.2,13779.2,41905.0,0.0
2017-01-07 12:00:00,-1795.3,0.0,-14176.9,-8794.1,-39704.5,0,39.6,1978.4,17.7,749.5,6500.9,0.0,30316.2,3582.4,37803.6,13778.9,43009.1,0.0
2017-01-07 13:00:00,-4741.1,-878.2,-41958.0,-10089.5,-47881.6,0,20.4,1197.3,137.7,972.4,5253.1,0.0,30283.8,3910.4,37689.1,13778.8,43005.5,0.0
2017-01-07 14:00:00,-4865.5,-3284.9,-46770.5,-11987.1,-51916.3,0,10.4,420.4,98.9,971.7,4496.5,0.0,29535.6,3970.2,36821.7,13778.8,41936.4,0.0
2017-01-07 15:00:00,-3841.6,0.0,-25640.2,-9454.0,-32156.7,0,34.9,912.6,5062.9,3306.5,20639.6,0.0,28793.6,3261.7,35826.1,13778.8,40863.6,0.0
2017-01-07 16:00:00,-1836.7,0.0,-25762.7,-9841.7,-37161.1,0,42.3,963.6,5115.5,3671.1,23740.6,0.0,28814.2,3193.1,35845.5,13778.8,40882.6,0.0
2017-01-07 17:00:00,-117.6,0.0,-29088.5,-9630.8,-34984.8,0,51.7,1229.7,74297.5,14696.3,102218.6,0.0,28000.0,3125.9,34924.4,310.7,39772.5,0.0
2017-01-07 18:00:00,-712.2,0.0,-49466.7,-1138.0,-45364.9,0,63.4,2305.8,59272.5,15096.9,105098.1,0.0,28810.0,3064.8,35832.6,309.9,40863.7,0.0
2017-01-07 19:00:00,-4441.4,0.0,-42265.6,-1110.7,-56682.7,0,62.3,5450.4,572.2,3830.6,11586.7,0.0,31064.6,2936.8,38703.6,309.0,44139.6,0.0
2017-01-07 20:00:00,-5765.6,0.0,-68632.6,-1860.0,-64455.2,0,64.0,7326.4,69577.9,19644.8,136855.9,0.0,31040.7,2414.4,38716.1,308.2,44149.4,0.0
2017-01-07 21:00:00,-2434.9,0.0,-80079.3,-2328.1,-82519.5,0,78.3,8158.2,44320.0,18856.9,95368.5,0.0,30294.6,1959.4,37794.0,310.7,43009.7,0.0
2017-01-07 22:00:00,-2658.9,0.0,-87065.2,-2549.4,-89914.5,0,85.9,12059.7,45030.2,17237.4,94037.3,0.0,31112.7,1505.5,38672.8,309.9,44102.2,0.0
2017-01-07 23:00:00,0.0,0.0,-79434.0,-1306.8,-81288.2,0,109.9,0.0,51582.3,22158.5,107367.2,38.3,28789.6,75.7,35832.3,309.0,40854.8,0.0
2017-01-08 00:00:00,0.0,0.0,-65576.1,-910.4,-65337.7,0,953.8,0.0,57232.2,24298.2,113761.0,210.2,27265.3,75.3,33966.5,308.2,38721.3,0.0
2017-01-08 01:00:00,0.0,0.0,-56782.2,-869.6,-53642.3,0,0.0,0.0,67476.0,29661.4,134035.3,428.5,26572.0,78.0,33080.2,310.7,37696.2,0.0
2017-01-08 02:00:00,0.0,0.0,-55170.7,-836.5,-52234.4,0,0.0,0.0,69322.3,30506.5,137020.1,1063.2,297.8,77.1,32121.4,309.9,36614.8,0.0
2017-01-08 03:00:00,0.0,0.0,-50846.0,-779.5,-47761.0,0,0.0,0.0,75256.4,33180.8,148783.6,1901.3,306.9,76.2,32132.7,309.0,36625.7,0.0
2017-01-08 04:00:00,0.0,0.0,-48773.1,-770.2,-46912.5,0,0.0,0.0,73505.0,31951.8,144079.3,2301.7,304.1,75.3,32144.6,308.2,36638.0,0.0
2017-01-08 05:00:00,0.0,0.0,-47764.3,-708.4,-45819.9,0,10525.2,0.0,85714.3,37914.4,169684.1,3027.1,299.0,76.7,32142.8,310.7,36630.9,0.0
2017-01-08 06:00:00,0.0,0.0,-47158.2,-719.3,-45862.9,0,8692.9,0.0,80308.2,34025.7,157321.2,3066.3,304.1,77.6,33993.2,309.9,38747.6,0.0
2017-01-08 07:00:00,0.0,0.0,-54920.2,-883.1,-53635.2,0,6643.9,266.8,76430.5,31015.0,150491.8,3197.3,25050.5,76.7,37748.6,309.0,43026.4,0.0
2017-01-08 08:00:00,0.0,0.0,-64271.4,-1096.3,-61224.9,0,2141.8,12390.6,71016.6,27581.5,140778.2,3174.4,25038.0,75.8,37845.0,308.2,43156.4,0.0
2017-01-08 09:00:00,0.0,0.0,-32063.1,-1.6,-45103.8,0,450.2,29611.8,1341.2,7517.3,17424.3,944.6,25046.4,74.9,37728.9,13785.1,42992.9,0.0
2017-01-08 10:00:00,0.0,0.0,-46111.0,-7172.4,-54588.1,0,683.1,38255.3,52490.7,19746.1,131929.1,0.0,25054.6,987.9,38771.6,13781.2,44180.5,0.0
2017-01-08 11:00:00,0.0,0.0,-52604.7,-6733.7,-55416.8,0,139.3,19339.5,43736.3,19359.6,110629.4,0.0,30368.2,1960.2,37817.2,13779.6,43149.2,0.0
2017-01-08 12:00:00,-571.5,0.0,-13796.2,-7286.7,-38234.9,0,77.0,15141.8,286.8,2000.0,10872.2,0.0,30311.5,2091.7,37753.5,13779.1,42998.3,0.0
2017-01-08 13:00:00,-1734.7,0.0,-34701.1,-8501.3,-42745.9,0,49.8,7682.9,2332.8,2976.9,12978.6,0.0,28816.8,2417.9,35913.9,13778.9,40920.4,0.0
2017-01-08 14:00:00,-1814.2,0.0,-2992.6,-8040.0,-25255.9,0,40.3,6917.2,5975.0,3710.5,19759.4,0.0,28842.9,2418.7,35909.0,13778.8,40946.3,0.0
2017-01-08 15:00:00,0.0,0.0,-2564.5,-8133.2,-22846.7,0,45.6,6676.7,7970.8,3978.2,24487.2,0.0,27317.3,2287.6,33991.8,13778.8,38773.3,0.0
2017-01-08 16:00:00,-28.8,0.0,-4925.0,-7815.0,-22716.6,0,54.7,7097.8,10496.4,5002.7,32847.6,0.0,27292.1,2352.7,33999.8,13778.8,38747.0,0.0
2017-01-08 17:00:00,-432.1,0.0,-8952.9,-8272.3,-23803.0,0,60.0,7533.0,75856.2,20109.2,145241.9,0.0,27299.3,2482.2,34007.0,310.7,38749.6,0.0
2017-01-08 18:00:00,-1273.2,0.0,-36739.1,-885.5,-40998.8,0,64.0,10000.0,58916.4,18213.5,122737.7,0.0,28822.3,2286.8,35908.7,309.9,40900.6,0.0
2017-01-08 19:00:00,-2207.7,0.0,-21042.5,-1191.9,-38916.6,0,63.6,16054.1,223.9,2374.2,10767.2,0.0,30353.7,1700.5,37778.3,309.0,43158.5,0.0
2017-01-08 20:00:00,-2348.5,0.0,-67204.4,-1554.5,-61832.8,0,64.8,0.0,62979.3,14462.7,119936.6,0.0,30326.4,78.0,37787.0,308.2,42996.6,0.0
2017-01-08 21:00:00,-2981.6,0.0,-81428.4,-2234.4,-79244.5,0,72.0,0.0,44892.2,17553.7,110211.3,0.0,28849.5,77.1,35925.9,310.7,40911.4,0.0
2017-01-08 22:00:00,-364.0,0.0,-86331.1,-2341.1,-89272.3,0,89.0,0.0,46274.8,15998.1,97385.9,0.0,30276.7,76.2,37715.4,309.9,43138.0,0.0
2017-01-08 23:00:00,0.0,0.0,-79076.3,-1192.2,-82832.6,0,725.3,0.0,50006.9,19567.3,105160.9,9.5,28827.2,75.3,35894.7,309.0,40882.7,0.0
2017-01-09 00:00:00,0.0,0.0,-68230.5,-736.3,-68296.3,0,2048.9,0.0,52918.4,20575.5,107088.3,79.3,25819.9,76.6,32145.0,308.2,36618.0,0.0
2017-01-09 01:00:00,0.0,0.0,-61710.6,-747.7,-59273.9,0,0.0,0.0,53294.0,20506.5,105789.1,135.1,25821.8,77.7,32173.1,310.7,36667.3,0.0
2017-01-09 02:00:00,0.0,0.0,-58151.8,-896.6,-56821.7,0,0.0,0.0,48174.9,17567.4,93614.5,151.1,308.5,76.7,31225.7,309.9,35584.3,0.0
2017-01-09 03:00:00,0.0,0.0,-55118.8,-722.3,-53438.6,0,0.0,0.0,52037.2,19235.0,100347.5,189.4,303.3,75.8,31212.5,309.0,35599.1,0.0
2017-01-09 04:00:00,0.0,0.0,-53899.4,-671.3,-51530.9,0,0.0,0.0,60369.6,23681.9,117065.2,247.9,298.3,74.9,31224.4,308.2,35613.6,0.0
2017-01-09 05:00:00,0.0,0.0,-53131.8,-669.0,-50785.2,0,7939.1,0.0,59464.4,22915.0,114692.1,283.8,305.9,78.0,32176.0,310.7,36647.2,0.0
2017-01-09 06:00:00,0.0,0.0,-55949.0,-664.0,-53594.3,0,6662.0,11278.3,62323.2,23701.3,120396.3,397.6,304.6,77.3,33100.0,309.9,37768.1,0.0
2017-01-09 07:00:00,0.0,0.0,-62830.0,-1029.0,-60087.1,0,5170.6,35681.2,66088.9,25099.2,133732.4,963.7,25070.2,76.4,37893.2,309.0,43036.8,0.0
2017-01-09 08:00:00,0.0,0.0,-60241.7,-1696.1,-57294.5,0,1738.6,50928.2,57992.1,20439.6,118574.5,674.9,31963.4,1051.3,39758.9,308.2,45385.4,0.0
2017-01-09 09:00:00,0.0,0.0,-25892.8,0.0,-40294.1,0,731.5,32455.5,1528.8,7780.4,24458.9,276.7,31144.6,1575.3,38837.2,13783.5,44221.4,0.0
2017-01-09 10:00:00,-652.7,0.0,-26294.0,-7100.3,-39865.1,0,101.3,13007.7,62443.9,11962.3,112268.3,0.0,29630.9,2159.4,36878.5,13780.6,42045.9,0.0
2017-01-09 11:00:00,0.0,0.0,-32485.4,-6578.5,-34660.9,0,232.3,12084.4,54169.3,18948.7,128577.5,0.0,28818.4,2744.4,35916.9,13779.4,40956.6,0.0
2017-01-09 12:00:00,-2452.1,0.0,0.0,-6727.7,-23167.0,0,62.1,9239.6,27.6,1906.3,12912.6,0.0,29622.4,3788.0,36908.6,13779.0,42036.8,0.0
2017-01-09 13:00:00,-5244.5,0.0,-9256.3,-6796.1,-25913.9,0,46.7,7084.7,6708.0,7882.6,31678.2,0.0,28839.4,4108.4,35895.7,13778.8,40966.0,0.0
2017-01-09 14:00:00,-3309.2,0.0,-15608.3,-7792.9,-27307.2,0,28.2,5753.4,3289.8,3541.2,16328.8,0.0,28106.1,4048.0,35024.3,13778.8,39880.5,0.0
2017-01-09 15:00:00,-1191.9,0.0,-10064.2,-7912.1,-25033.9,0,51.2,6005.2,11456.8,6476.2,32020.6,0.0,27333.3,3331.1,34033.6,13778.8,38803.5,0.0
2017-01-09 16:00:00,-342.4,0.0,-13691.5,-7849.7,-29217.6,0,69.4,6316.1,14986.1,7675.4,40281.9,0.0,27343.6,3008.7,34033.0,13778.8,38814.0,0.0
2017-01-09 17:00:00,-1388.5,0.0,-21718.2,-8586.9,-32368.4,0,74.0,6582.1,87767.3,22778.5,156527.0,0.0,27354.5,3071.6,34042.4,310.7,38823.8,0.0
2017-01-09 18:00:00,-2408.0,0.0,-44491.3,-1010.6,-45373.4,0,81.3,8551.9,90519.1,27693.1,175145.3,25.3,28844.1,3133.1,35948.0,309.9,40973.4,0.0
2017-01-09 19:00:00,-4387.7,0.0,-37045.3,-1.3,-46762.6,0,69.6,9148.9,1528.2,6051.5,18933.5,52.8,31113.6,2810.3,38871.1,309.0,44168.5,0.0
2017-01-09 20:00:00,-3816.1,0.0,-74346.6,-1071.7,-65340.0,0,77.5,11008.7,85819.4,23724.5,155902.5,116.9,31969.6,2290.2,39764.2,308.2,45422.2,0.0
2017-01-09 21:00:00,-3627.4,0.0,-85759.0,-1909.7,-86306.7,0,74.9,10677.4,66450.8,21131.1,127782.4,172.1,30415.2,2224.8,37784.4,310.7,43077.0,0.0
2017-01-09 22:00:00,-1300.2,0.0,-94393.4,-2285.9,-97910.3,0,85.3,0.0,52838.6,16576.8,100201.0,183.5,31133.3,78.1,38796.4,309.9,44262.1,0.0
2017-01-09 23:00:00,0.0,0.0,-91245.7,-1614.7,-96049.1,0,159.5,0.0,54171.3,18559.8,102499.4,225.9,29631.0,77.2,36882.4,309.0,42018.7,0.0
2017-01-10 00:00:00,0.0,0.0,-74145.1,-958.7,-75656.4,0,1933.2,0.0,57643.1,20003.0,106929.9,242.2,26575.7,76.3,33134.1,308.2,37746.2,0.0
2017-01-10 01:00:00,0.0,0.0,-62586.6,-842.8,-58428.8,0,0.0,0.0,63813.9,22861.8,117853.0,262.4,25870.7,75.4,32182.1,310.7,36690.8,0.0
2017-01-10 02:00:00,0.0,0.0,-59032.1,-785.3,-54474.0,0,0.0,0.0,70724.3,26485.9,132071.3,346.2,304.5,76.3,31278.4,309.9,35641.4,0.0
2017-01-10 03:00:00,0.0,0.0,-55831.1,-758.7,-51981.3,0,0.0,0.0,70924.1,26595.3,132399.9,338.5,299.4,77.7,31277.8,309.0,35653.3,0.0
2017-01-10 04:00:00,0.0,0.0,-54585.9,-744.5,-50987.7,0,0.0,0.0,70621.6,26562.7,131866.1,331.7,303.3,76.8,31251.4,308.2,35636.9,0.0
2017-01-10 05:00:00,0.0,0.0,-53775.4,-721.4,-50245.6,0,8353.9,0.0,72720.0,27607.3,136594.9,352.0,305.7,75.9,32214.1,310.7,36694.9,0.0
2017-01-10 06:00:00,0.0,0.0,-56534.9,-759.5,-53480.4,0,6470.0,9713.1,63333.8,22070.1,116824.8,239.6,300.6,75.0,33127.0,309.9,37776.6,0.0
2017-01-10 07:00:00,0.0,0.0,-63376.2,-1253.1,-60683.3,0,4563.4,28487.3,62395.4,21560.5,121287.4,282.8,25096.1,77.7,37852.8,309.0,43122.4,0.0
2017-01-10 08:00:00,0.0,0.0,-61037.0,-1775.1,-57387.0,0,1226.7,42090.9,58503.6,19120.1,115536.9,146.9,32032.1,1053.9,39868.2,308.2,45445.6,0.0
2017-01-10 09:00:00,0.0,0.0,-27247.2,-0.3,-40317.0,0,474.1,27163.4,1729.6,7751.3,26393.1,91.1,31167.4,1573.4,38829.5,13784.8,44266.2,0.0
2017-01-10 10:00:00,-875.7,0.0,-27689.6,-7754.6,-39402.6,0,102.8,11267.1,67822.8,15300.2,131943.9,0.0,29658.5,2161.8,36925.6,13781.1,42091.8,0.0
2017-01-10 11:00:00,-407.6,0.0,-33658.5,-7723.9,-42171.8,0,80.5,5748.6,41382.3,14073.6,109822.2,0.0,28855.2,2750.7,35977.3,13779.6,41005.5,0.0
2017-01-10 12:00:00,-1560.7,0.0,-1.5,-6833.0,-23736.8,0,41.0,4852.0,183.0,2653.5,14274.9,0.0,29649.3,3790.5,36913.8,13779.1,42079.4,0.0
2017-01-10 13:00:00,-4718.1,0.0,-10110.6,-6885.8,-25234.9,0,18.0,4533.1,3227.1,5264.2,22564.9,0.0,28883.8,4115.1,36001.5,13778.9,41023.2,0.0
2017-01-10 14:00:00,-3141.8,0.0,-12265.9,-7678.6,-26264.7,0,14.4,3889.0,5986.0,5693.3,26651.5,0.0,28124.6,4057.4,35005.6,13778.8,39910.9,0.0
2017-01-10 15:00:00,-692.9,0.0,-14822.5,-8084.2,-25211.3,0,25.7,3083.0,8092.0,6243.5,28875.4,0.0,27372.0,3332.3,34095.7,13778.8,38856.8,0.0
2017-01-10 16:00:00,0.0,0.0,-14401.6,-8566.1,-25196.3,0,35.4,1953.1,6647.0,5316.5,25759.6,0.0,27386.6,3008.7,34109.2,13778.8,38866.6,0.0
2017-01-10 17:00:00,-367.2,0.0,-22677.3,-9600.4,-32968.9,0,42.4,2381.7,74226.7,18721.0,130215.2,0.0,27379.6,3077.4,34079.8,310.7,38874.8,0.0
2017-01-10 18:00:00,-2794.9,0.0,-40876.6,-1592.8,-41529.6,0,45.3,4365.4,70815.9,19130.5,135544.5,0.0,28852.1,3139.7,35942.5,309.9,40963.7,0.0
2017-01-10 19:00:00,-4336.6,0.0,-37749.3,-6.2,-47403.6,0,42.5,6141.5,208.6,2887.9,9898.4,0.0,31189.9,2810.8,38844.8,309.0,44247.6,0.0
2017-01-10 20:00:00,-2901.6,0.0,-74623.4,-1819.8,-68138.3,0,49.4,8064.3,72887.7,16841.9,131185.0,0.0,32019.8,2291.9,39858.6,308.2,45440.9,0.0
2017-01-10 21:00:00,-4423.8,0.0,-89054.9,-2125.0,-92622.3,0,60.7,8744.1,53068.4,20398.7,110570.4,0.0,30422.0,2226.9,37927.5,310.7,43233.5,0.0
2017-01-10 22:00:00,-2381.9,0.0,-94719.6,-2659.2,-99325.1,0,67.5,0.0,44772.9,14519.7,89735.9,0.0,31161.5,78.1,38789.9,309.9,44269.2,0.0
2017-01-10 23:00:00,-198.7,0.0,-94169.9,-1888.3,-98850.2,0,83.7,0.0,42642.7,14698.2,84590.6,0.0,29647.1,77.2,36939.6,309.0,42113.2,0.0
2017-01-11 00:00:00,0.0,0.0,-74265.9,-1103.5,-77215.4,0,1204.8,0.0,50452.6,18176.3,97214.8,1.7,26635.1,76.3,33159.4,308.2,37746.6,0.0
2017-01-11 01:00:00,0.0,0.0,-62713.7,-892.7,-57580.8,0,0.0,0.0,71315.5,28613.5,137838.1,56.4,25871.8,75.4,32228.2,310.7,36763.2,0.0
2017-01-11 02:00:00,0.0,0.0,-58502.8,-798.9,-53579.9,0,0.0,0.0,87030.2,36586.7,170285.9,321.9,308.5,76.2,31311.8,309.9,35652.0,0.0
2017-01-11 03:00:00,0.0,0.0,-55939.9,-849.1,-52060.7,0,0.0,0.0,67894.4,26206.7,127589.8,343.0,303.4,77.8,31288.4,309.0,35662.7,0.0
2017-01-11 04:00:00,0.0,0.0,-54658.9,-770.1,-50261.8,0,0.0,0.0,81739.2,33874.5,157459.8,857.5,298.3,76.8,31283.8,308.2,35674.3,0.0
2017-01-11 05:00:00,0.0,0.0,-53830.9,-750.6,-49708.6,0,10022.1,0.0,83025.2,34308.5,159826.4,1459.9,305.8,75.9,32260.7,310.7,36745.3,0.0
2017-01-11 06:00:00,0.0,0.0,-56596.8,-760.3,-52569.9,0,8115.3,11421.0,81107.0,32315.0,154579.5,2241.1,304.6,75.0,33152.5,309.9,37821.6,0.0
2017-01-11 07:00:00,0.0,0.0,-63475.4,-1147.4,-59233.5,0,6173.0,31733.5,78331.7,30206.1,154226.2,3111.0,25127.3,77.6,37919.1,309.0,43260.9,0.0
2017-01-11 08:00:00,0.0,0.0,-59969.3,-1335.2,-56556.2,0,2916.5,45801.6,74216.9,27563.4,149640.4,2769.6,32058.2,1055.0,39908.5,308.2,45479.0,0.0
2017-01-11 09:00:00,0.0,0.0,-27597.8,0.0,-40984.7,0,1086.4,23758.0,5280.5,11180.0,29165.1,749.0,31153.7,1575.0,38868.3,13786.6,44349.9,0.0
2017-01-11 10:00:00,-595.5,0.0,-38149.9,-5775.7,-50755.4,0,508.0,8541.6,67055.4,26045.3,167790.4,209.9,29682.8,2164.0,36963.9,13781.7,42153.0,0.0
2017-01-11 11:00:00,-816.2,0.0,-53623.4,-6359.2,-60603.6,0,328.2,6707.3,56963.9,22508.2,147209.4,0.0,28904.8,2753.6,36023.0,13779.8,41005.1,0.0
2017-01-11 12:00:00,-2018.1,0.0,-10454.1,-8070.6,-39450.8,0,90.7,5463.2,2481.4,3769.6,19454.3,0.0,29675.0,3794.2,36952.1,13779.1,42150.3,0.0
2017-01-11 13:00:00,-6859.6,-1362.4,-33740.6,-8907.0,-46801.4,0,60.2,4836.4,6743.6,4064.3,21814.7,0.0,28942.1,4119.5,36056.0,13778.9,41022.4,0.0
2017-01-11 14:00:00,-7153.6,-140.8,-28831.2,-9294.2,-35110.9,0,57.8,3898.2,12062.7,5391.1,32703.2,0.0,28135.0,4062.0,35031.7,13778.8,39992.7,0.0
2017-01-11 15:00:00,-5414.6,-1203.7,-34181.5,-10485.9,-30112.5,0,61.4,2699.4,9460.8,4765.2,29779.3,0.0,27418.1,3335.9,34145.0,13778.8,38878.1,0.0
2017-01-11 16:00:00,-660.3,0.0,-26967.1,-8919.8,-29707.3,0,83.0,2942.6,12696.5,7335.3,42566.3,0.0,27399.2,3011.7,34126.3,13778.8,38892.7,0.0
2017-01-11 17:00:00,0.0,0.0,-42773.6,-8630.1,-44289.4,0,91.4,3547.2,82099.1,22756.4,117867.7,0.0,27382.2,3080.7,34101.1,310.7,38908.1,0.0
2017-01-11 18:00:00,-2922.3,0.0,-46314.1,-1103.3,-42606.2,0,90.7,5437.0,73727.9,21225.4,128265.6,0.0,28920.1,3143.3,36005.3,309.9,41071.6,0.0
2017-01-11 19:00:00,-2896.1,0.0,-38030.6,0.0,-47946.0,0,88.6,7036.2,2530.3,5907.5,19914.8,0.0,31277.4,2813.8,38957.2,309.0,44251.5,0.0
2017-01-11 20:00:00,-3165.3,0.0,-75380.0,-771.6,-70936.3,0,93.2,9066.6,68273.2,20580.6,133516.2,87.9,32015.3,2294.2,39930.1,308.2,45496.1,0.0
2017-01-11 21:00:00,-2938.5,0.0,-90056.9,-1790.3,-88904.2,0,100.1,9621.6,49957.8,20972.3,117493.9,538.9,30409.5,2229.3,37855.6,310.7,43233.6,0.0
2017-01-11 22:00:00,-593.6,0.0,-96403.8,-1936.2,-98016.0,0,116.0,0.0,49652.5,18861.4,99998.5,1193.3,31296.0,78.1,38911.4,309.9,44387.5,0.0
2017-01-11 23:00:00,0.0,0.0,-87757.8,-1146.7,-90238.5,0,729.5,0.0,62560.2,27060.7,126545.4,2519.9,29681.4,77.2,36955.1,309.0,42139.3,0.0
2017-01-12 00:00:00,0.0,0.0,-74178.6,-899.2,-74089.3,0,3120.1,0.0,65771.9,28111.7,128579.3,2894.4,26625.3,76.3,33185.5,308.2,37788.8,0.0
2017-01-12 01:00:00,0.0,0.0,-62703.7,-803.2,-57847.1,0,0.0,0.0,77371.8,33546.0,150598.2,3833.2,25931.6,75.4,32263.8,310.7,36798.6,0.0
2017-01-12 02:00:00,0.0,0.0,-59141.3,-753.9,-54034.9,0,0.0,0.0,83424.7,36290.1,162393.6,4302.2,302.1,76.2,31330.4,309.9,35690.9,0.0
2017-01-12 03:00:00,0.0,0.0,-55945.5,-735.5,-51612.7,0,0.0,0.0,82565.2,35361.7,159592.9,4430.4,297.2,77.8,31337.6,309.0,35700.3,0.0
2017-01-12 04:00:00,0.0,0.0,-54671.3,-687.7,-50268.4,0,0.0,548.2,91173.1,39613.4,177477.1,4902.7,308.5,76.8,31344.6,308.2,35709.9,0.0
2017-01-12 05:00:00,0.0,0.0,-53867.3,-682.4,-49705.6,0,12458.2,1279.5,90164.1,38486.7,174526.1,4976.3,303.3,75.9,32255.6,310.7,36785.6,0.0
2017-01-12 06:00:00,0.0,0.0,-56641.1,-707.9,-52662.2,0,10067.5,14274.4,84182.4,34436.4,161436.7,4817.9,298.3,75.0,33236.8,309.9,37855.6,0.0
2017-01-12 07:00:00,0.0,0.0,-63508.7,-1078.8,-59075.3,0,7564.0,37427.1,84813.4,34191.8,169314.0,5033.6,25150.4,77.6,37905.4,309.0,43346.9,0.0
2017-01-12 08:00:00,0.0,0.0,-60013.7,-1237.1,-55941.4,0,4335.2,51705.9,88369.9,35255.6,181366.0,4442.3,32155.1,1056.1,39984.9,308.2,45552.2,0.0
2017-01-12 09:00:00,0.0,0.0,-27680.0,0.0,-40789.3,0,1488.4,29985.2,3051.1,8499.3,24666.2,1437.1,31179.1,1576.6,39011.3,13784.0,44282.6,0.0
2017-01-12 10:00:00,-341.7,0.0,-27892.9,-4898.5,-39549.3,0,654.1,13172.3,80984.9,25780.1,174515.9,384.5,29710.8,2166.2,37008.1,13780.7,42190.9,0.0
2017-01-12 11:00:00,-452.1,0.0,-34326.9,-5978.7,-41478.1,0,235.8,8313.4,51067.6,18073.0,128378.8,0.0,28941.9,2756.4,36009.3,13779.5,41065.2,0.0
2017-01-12 12:00:00,-1164.7,0.0,-3833.0,-6664.9,-30617.5,0,99.5,7140.3,5093.0,4967.5,26996.8,0.0,29705.8,3798.4,37008.3,13779.0,42179.4,0.0
2017-01-12 13:00:00,-3997.2,-796.5,-29133.7,-7589.8,-35281.3,0,73.0,6724.5,13362.8,6113.3,35755.8,0.0,28984.6,4123.4,36037.4,13778.8,41101.2,0.0
2017-01-12 14:00:00,-6794.5,-2387.1,-37806.3,-9444.6,-33547.1,0,61.8,4879.8,12971.3,5177.9,34866.1,0.0,28164.5,4066.0,35108.1,13778.8,40003.5,0.0
2017-01-12 15:00:00,-2972.3,-345.6,-40126.3,-10336.1,-29792.0,0,70.9,3732.7,12061.2,5294.1,36092.9,0.0,27445.9,3339.3,34154.2,13778.8,38939.3,0.0
2017-01-12 16:00:00,-75.6,-422.1,-30841.2,-9319.4,-32076.5,0,232.9,3851.6,15077.9,7278.6,44939.8,0.0,27405.7,3014.5,34173.7,13778.8,38958.5,0.0
2017-01-12 17:00:00,0.0,0.0,-48171.6,-9409.6,-57425.3,0,200.3,4380.8,81072.1,21884.3,115905.5,0.0,27424.0,3083.6,34179.6,310.7,38938.6,0.0
