Datetime,TotalCoolingSensibleLoad (W) Building 1,TotalCoolingSensibleLoad (W) Building 2,TotalCoolingSensibleLoad (W) Building 3,TotalCoolingSensibleLoad (W) Building 4,TotalCoolingSensibleLoad (W) Building 5,TotalCoolingSensibleLoad (W) Building 6,TotalCoolingSensibleLoad (W) Building 8,TotalCoolingSensibleLoad (W) Building 9,TotalCoolingSensibleLoad (W) Building 12,TotalCoolingSensibleLoad (W) Building 14,TotalCoolingSensibleLoad (W) Building 19,TotalCoolingSensibleLoad (W) Building 23,TotalCoolingSensibleLoad (W) Building 26,TotalCoolingSensibleLoad (W) Building 27,TotalCoolingSensibleLoad (W) Building 32,TotalCoolingSensibleLoad (W) Building 33,TotalHeatingSensibleLoad (W) Building 1,TotalHeatingSensibleLoad (W) Building 2,TotalHeatingSensibleLoad (W) Building 3,TotalHeatingSensibleLoad (W) Building 4,TotalHeatingSensibleLoad (W) Building 5,TotalHeatingSensibleLoad (W) Building 6,TotalHeatingSensibleLoad (W) Building 8,TotalHeatingSensibleLoad (W) Building 9,TotalHeatingSensibleLoad (W) Building 12,TotalHeatingSensibleLoad (W) Building 14,TotalHeatingSensibleLoad (W) Building 19,TotalHeatingSensibleLoad (W) Building 23,TotalHeatingSensibleLoad (W) Building 26,TotalHeatingSensibleLoad (W) Building 27,TotalHeatingSensibleLoad (W) Building 32,TotalHeatingSensibleLoad (W) Building 33,TotalWaterHeating (W) Building 1,TotalWaterHeating (W) Building 2,TotalWaterHeating (W) Building 3,TotalWaterHeating (W) Building 4,TotalWaterHeating (W) Building 5,TotalWaterHeating (W) Building 6,TotalWaterHeating (W) Building 8,TotalWaterHeating (W) Building 9,TotalWaterHeating (W) Building 12,TotalWaterHeating (W) Building 14,TotalWaterHeating (W) Building 19,TotalWaterHeating (W) Building 23,TotalWaterHeating (W) Building 26,TotalWaterHeating (W) Building 27,TotalWaterHeating (W) Building 32,TotalWaterHeating (W) Building 33
2017-01-03 08:00:00,0.0,0.0,0.0,-43863.0,-2478.1,-22880.3,-8053.4,0.0,0.0,0.0,-2431.2,-3598.1,0.0,-84106.1,0.0,0.0,4798.5,954.2,0.0,57215.7,6435.7,39640.8,29972.8,17036.3,77902.3,0.0,7395.1,6438.8,23789.6,114588.8,5345.8,0.0,274.0,689.2,3137.4,33961.4,239.7,25845.6,500.3,999.5,7963.6,85.8,248.8,317.0,5636.5,63248.3,44.4,0.0
2017-01-03 09:00:00,0.0,0.0,0.0,-26322.1,-1309.3,-14843.9,0.0,0.0,0.0,0.0,-1233.3,-1953.0,0.0,-67325.2,0.0,0.0,2606.1,615.6,0.0,0.0,42.4,169.7,115.5,8202.2,22573.2,34452.7,43.0,45.9,14355.4,8913.0,6461.5,0.0,283.4,676.4,2988.2,33228.9,11686.5,20388.1,37523.2,1171.6,11187.0,85.7,11852.1,13942.1,15066.0,61768.6,2181.5,0.0
2017-01-03 10:00:00,0.0,0.0,0.0,-25256.1,-8299.8,-13218.6,-27822.2,0.0,0.0,0.0,-8726.2,-11401.4,0.0,-61903.4,0.0,0.0,1935.8,521.2,0.0,51152.1,5830.7,34614.5,23464.5,5914.4,18568.3,11809.5,6524.5,6057.9,5404.4,98563.7,2364.6,0.0,288.1,648.7,2870.4,31595.6,11652.6,16990.3,37803.3,1206.7,11862.5,819.0,11903.4,13991.6,22268.9,58742.1,3817.7,0.0
2017-01-03 11:00:00,0.0,0.0,0.0,-27410.4,-7288.6,-14372.5,-29058.6,0.0,0.0,0.0,-7629.7,-9827.0,0.0,-56191.1,0.0,0.0,1355.0,329.6,0.0,35762.3,5630.5,22602.2,14873.8,4124.1,12138.8,7203.8,6225.9,6008.9,790.7,70105.3,221.8,0.0,290.6,638.5,2796.4,30779.3,11640.0,14698.3,37912.0,1220.1,12074.2,1297.8,11923.8,14012.0,23120.1,57196.6,4009.3,0.0
2017-01-03 12:00:00,0.0,0.0,0.0,-3308.7,-6527.0,-2085.8,-22471.3,0.0,0.0,0.0,-6856.3,-8850.5,0.0,-31792.8,0.0,0.0,1053.2,170.0,0.0,0.0,27.9,47.3,71.5,3106.1,8976.4,2934.5,63.3,0.0,111.7,8271.9,0.0,0.0,302.6,649.8,2872.4,31619.5,11635.3,12467.4,37952.9,1314.4,13768.7,2070.9,11931.4,14019.5,25590.5,58619.7,4571.7,0.0
2017-01-03 13:00:00,0.0,0.0,-323.7,-13885.7,-7192.7,-7771.5,-23553.7,0.0,0.0,0.0,-7326.0,-9693.2,0.0,-40699.8,0.0,0.0,971.3,38.3,0.0,0.0,30.9,39.6,660.5,3052.0,8664.9,928.9,98.6,0.0,0.0,6963.2,0.0,0.0,317.2,621.4,2796.0,30773.0,11633.5,12434.7,37967.9,1438.9,15882.8,2886.1,11934.1,14022.2,27552.3,57191.0,5013.0,0.0
2017-01-03 14:00:00,0.0,0.0,-210.9,-15283.5,-8832.2,-8531.1,-27037.5,0.0,0.0,0.0,-8838.1,-11637.0,0.0,-41169.0,0.0,0.0,515.3,0.0,0.0,0.0,8.3,0.4,47.2,1479.2,4497.1,0.0,48.6,0.0,0.0,4520.9,0.0,0.0,313.3,613.3,2722.8,29990.0,11632.9,12428.6,37973.4,1391.7,15278.3,3091.6,11935.2,14023.2,28705.3,55738.4,5269.6,0.0
2017-01-03 15:00:00,0.0,-74.9,-455.1,-6208.2,-10690.9,-6596.6,-31656.6,0.0,0.0,0.0,-10712.1,-13440.9,0.0,-33163.6,0.0,0.0,217.8,0.0,0.0,0.0,0.0,0.0,1.9,523.7,1097.2,0.0,0.0,0.0,0.0,2397.0,0.0,0.0,286.0,605.4,2658.0,29177.0,11632.6,12422.3,37975.5,1169.3,11101.9,3077.7,11935.5,14023.6,22541.5,54188.0,3879.3,0.0
2017-01-03 16:00:00,0.0,0.0,-216.1,-14773.2,-10092.9,-8286.3,-31390.5,0.0,0.0,0.0,-10090.5,-12872.2,0.0,-41819.4,0.0,0.0,201.5,0.0,0.0,0.0,0.0,0.0,9.5,461.5,844.9,0.0,0.0,0.0,0.0,1696.4,0.0,0.0,285.5,594.4,2648.3,29175.4,11632.5,12422.1,37976.3,1154.9,10802.4,2503.4,11935.7,14023.8,23665.9,54188.4,4134.0,0.0
2017-01-03 17:00:00,0.0,0.0,-209.9,-18684.1,-14087.5,-10666.3,-37079.6,0.0,0.0,0.0,-14219.3,-17286.5,0.0,-48974.2,0.0,0.0,173.9,0.0,0.0,51120.4,2198.9,33465.1,15431.0,379.2,845.8,0.0,2328.5,2572.5,0.0,90438.1,0.0,0.0,302.0,593.1,2646.6,29172.5,242.3,12430.9,506.9,1287.1,13112.2,2303.7,250.6,319.2,8419.1,54186.2,674.9,0.0
2017-01-03 18:00:00,0.0,0.0,-599.6,-36966.8,-4613.8,-20314.1,-6776.5,0.0,0.0,0.0,-4872.7,-5941.2,0.0,-74553.0,0.0,0.0,414.8,0.0,0.0,29625.1,2021.9,19370.3,11055.4,1354.3,6035.0,0.0,2235.4,2259.1,1.8,53801.5,0.0,0.0,278.1,634.1,2797.0,30770.1,241.1,14642.1,499.2,1074.9,9388.6,2312.2,249.6,318.4,8411.9,57183.0,674.0,0.0
2017-01-03 19:00:00,0.0,0.0,-907.2,-33441.6,-1416.8,-18737.4,0.0,0.0,0.0,0.0,-1522.9,-1872.6,-462.6,-73321.8,0.0,0.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.5,10698.4,0.0,0.0,0.0,44.2,585.5,0.0,0.0,272.4,688.5,3047.5,33231.5,239.9,20183.0,504.7,1012.6,8274.4,2388.8,248.4,317.5,10898.8,61741.4,1239.6,0.0
2017-01-03 20:00:00,0.0,0.0,-902.8,-57026.1,-4811.6,-30120.5,-9506.0,0.0,0.0,0.0,-5011.3,-5705.5,-2118.9,-117744.7,0.0,0.0,962.3,0.0,0.0,32064.6,1855.1,24858.9,15174.4,3431.0,15659.2,0.0,2183.9,2030.4,95.0,60446.9,0.0,0.0,261.4,707.3,3049.5,34031.0,241.8,16991.3,501.1,942.1,6992.8,2137.8,249.9,316.7,12571.1,63110.4,1615.9,0.0
2017-01-03 21:00:00,0.0,0.0,-845.6,-81278.4,-4965.3,-44967.3,-11979.3,0.0,0.0,0.0,-5139.5,-6314.3,0.0,-152322.2,0.0,0.0,1135.8,0.0,0.0,18922.0,1835.8,12420.8,9467.4,4018.8,17598.0,474.9,2230.4,1956.4,265.9,44851.1,0.0,0.0,254.5,671.4,2957.9,32434.2,241.3,16918.3,502.4,965.3,7405.8,1721.1,249.9,319.0,5646.6,60247.4,45.5,0.0
2017-01-03 22:00:00,0.0,0.0,-534.7,-85046.3,-5328.4,-47903.7,-12568.3,0.0,0.0,0.0,-5508.8,-6602.7,0.0,-168423.6,0.0,0.0,1094.2,0.0,0.0,15427.8,871.7,10652.6,4618.1,3975.6,20171.0,0.0,1166.9,891.4,0.0,29311.1,0.0,0.0,243.6,666.9,2998.6,33233.7,240.2,21342.3,502.9,866.5,5523.3,82.9,248.8,318.5,5639.6,61713.3,45.1,0.0
2017-01-03 23:00:00,0.0,0.0,0.0,-82978.3,-3230.5,-45670.7,-9682.2,0.0,0.0,0.0,-3388.7,-4219.2,0.0,-162908.6,0.0,0.0,0.0,81.5,0.0,18179.5,1913.9,11791.1,7873.9,0.0,0.0,0.0,2355.7,2051.1,0.0,35016.1,0.0,0.0,243.0,640.1,2868.5,31576.8,241.2,18096.6,500.0,832.1,4861.0,82.8,249.0,317.6,5632.7,58714.0,44.8,0.0
2017-01-04 00:00:00,0.0,0.0,0.0,-64472.4,-2283.7,-35224.8,-7322.3,0.0,0.0,0.0,-2412.5,-3148.4,0.0,-129967.1,0.0,0.0,0.0,163.5,0.0,20211.6,2771.6,13070.6,10047.6,0.0,0.0,0.0,3243.2,3046.3,0.0,39054.5,0.0,0.0,246.1,583.4,2587.4,28361.1,241.6,13625.1,504.8,831.2,4853.2,83.3,250.3,316.8,5645.8,52693.9,44.5,0.0
2017-01-04 01:00:00,0.0,0.0,0.0,-51432.1,-2257.8,-27816.6,-7161.9,0.0,0.0,0.0,-2377.1,-3068.5,0.0,-102142.0,0.0,0.0,0.0,0.0,0.0,20576.4,2433.4,13163.3,9474.2,0.0,0.0,0.0,2924.4,2720.1,0.0,38882.0,0.0,0.0,4.2,571.0,2500.3,27591.8,240.4,12460.0,497.7,21.0,375.1,87.3,249.2,318.7,5641.2,51257.2,44.2,0.0
2017-01-04 02:00:00,0.0,0.0,0.0,-49263.8,-2090.4,-26562.0,-6828.0,0.0,0.0,0.0,-2189.4,-2884.9,0.0,-97068.9,0.0,0.0,0.0,0.0,0.0,21078.9,2728.4,13442.6,9907.4,0.0,0.0,0.0,3290.7,3024.3,0.0,39683.9,0.0,0.0,4.2,9.2,42.5,26803.9,240.7,11326.8,506.7,20.9,379.8,87.2,248.2,318.6,5633.6,49721.8,43.9,0.0
2017-01-04 03:00:00,0.0,0.0,0.0,-45852.5,-1741.5,-24274.9,-6112.9,0.0,0.0,0.0,-1781.3,-2521.5,0.0,-85192.6,0.0,0.0,0.0,0.0,0.0,27475.1,5108.5,17472.1,17033.5,0.0,0.0,0.0,5917.1,5391.9,0.0,51134.8,0.0,0.0,4.2,9.2,42.2,26810.4,241.8,11308.2,499.0,20.9,374.4,87.2,250.6,317.7,5643.0,49768.9,43.9,0.0
2017-01-04 04:00:00,0.0,0.0,0.0,-45379.8,-1851.8,-24345.7,-6421.5,0.0,0.0,0.0,-1938.5,-2643.4,0.0,-87095.7,0.0,0.0,0.0,0.0,0.0,22520.1,3675.6,14278.2,12380.4,0.0,0.0,0.0,4315.4,3944.4,0.0,42004.1,0.0,0.0,4.2,9.2,42.0,26777.7,240.6,11308.0,504.9,20.8,379.1,87.1,249.5,316.9,5642.8,49784.1,45.7,0.0
2017-01-04 05:00:00,0.0,0.0,0.0,-44454.6,-1642.4,-23598.2,-5931.2,0.0,0.0,0.0,-1677.4,-2385.3,0.0,-84855.3,0.0,0.0,0.0,942.0,355.9,25655.0,5212.4,16250.0,15965.2,0.0,0.0,0.0,6006.9,5462.1,0.0,47934.5,0.0,0.0,4.2,9.1,41.7,27610.2,240.2,12421.8,500.9,20.7,377.2,87.0,248.4,318.4,5635.2,51253.5,45.4,0.0
2017-01-04 06:00:00,0.0,0.0,0.0,0.0,-1628.5,0.0,0.0,0.0,0.0,0.0,-1660.7,-2369.2,0.0,0.0,0.0,0.0,0.0,1061.1,55.5,0.0,5350.7,0.0,0.0,68.8,0.0,0.0,6103.4,5541.7,0.0,0.0,0.0,0.0,4.2,9.1,41.4,28382.7,242.1,15742.2,502.6,20.7,374.8,86.9,250.0,318.7,5639.4,52707.9,45.1,0.0
2017-01-04 07:00:00,0.0,0.0,0.0,0.0,-2517.9,0.0,0.0,0.0,0.0,0.0,-2691.4,-3531.3,0.0,0.0,0.0,0.0,1567.5,841.6,0.0,0.0,3498.2,0.0,0.0,4772.0,0.0,0.0,4189.0,3613.8,0.0,0.0,0.0,0.0,301.2,543.4,2430.4,32490.2,240.9,21343.8,502.7,1226.6,7306.3,86.9,249.9,317.8,5644.4,60364.4,44.8,0.0
2017-01-04 08:00:00,0.0,0.0,0.0,-46289.6,-3360.0,-24973.0,-10270.5,0.0,0.0,0.0,-3499.0,-4650.8,0.0,-86292.2,0.0,0.0,3221.1,537.7,0.0,34674.0,2044.9,26989.9,16851.5,11235.5,44888.2,0.0,2632.8,2000.8,7032.8,67261.9,1790.9,0.0,274.1,697.8,3140.2,34043.2,239.7,25874.0,500.3,1000.1,7973.4,86.8,248.8,317.0,5636.8,63236.5,44.5,0.0
2017-01-04 09:00:00,0.0,0.0,0.0,-27042.2,-1484.8,-15374.4,0.0,0.0,0.0,0.0,-1545.7,-2235.1,0.0,-67831.0,0.0,0.0,1726.7,424.7,0.0,0.0,31.6,22.8,0.0,5257.8,13700.3,23662.4,26.0,11.4,2074.2,2465.8,2172.8,0.0,283.6,684.1,2994.5,33279.2,11688.7,20410.2,37545.7,1172.4,11180.7,86.7,11859.3,13950.6,15078.2,61832.3,2184.1,0.0
2017-01-04 10:00:00,0.0,0.0,0.0,-24844.2,-12055.0,-13781.1,-35903.9,0.0,0.0,0.0,-12080.1,-14889.4,0.0,-62408.2,0.0,0.0,668.9,81.6,0.0,25955.8,1027.8,20235.5,12512.4,1837.8,6167.1,4615.1,1278.8,1406.3,0.0,46744.4,5.2,0.0,288.3,655.5,2875.2,31636.5,11653.4,17003.5,37811.6,1207.7,11876.0,828.0,11905.8,13994.5,22291.1,58842.3,3823.2,0.0
2017-01-04 11:00:00,0.0,-51.4,-522.3,-33130.7,-15671.5,-18592.2,-43478.4,0.0,0.0,0.0,-15748.7,-18144.9,-465.0,-67897.0,0.0,0.0,91.2,0.0,0.0,9870.0,544.5,6683.0,5363.5,262.6,1170.0,591.3,541.2,678.8,0.0,23111.8,0.0,0.0,290.8,636.6,2800.1,30821.4,11640.3,14706.8,37915.4,1220.6,12102.5,1311.9,11924.7,14013.0,23144.4,57250.8,4014.3,0.0
2017-01-04 12:00:00,-691.2,-1267.0,-1658.1,-16883.6,-14695.7,-11608.1,-38955.4,-1419.0,-2569.8,-4907.0,-15037.3,-16543.9,-672.0,-52288.5,-2828.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,302.9,637.0,2877.6,31651.2,11635.4,12475.8,37953.9,1314.8,13762.1,2070.0,11931.7,14019.9,25617.8,58776.0,4578.3,0.0
2017-01-04 13:00:00,-709.3,-1956.9,-2269.7,-31540.8,-16976.6,-15599.9,-48562.4,-1480.3,-4919.9,-7215.2,-17437.4,-17970.4,-3978.7,-65919.7,-4544.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4,627.9,2799.6,30816.0,11633.6,12443.0,37968.3,1441.2,15905.1,2885.2,11934.3,14022.4,27581.7,57280.4,5020.1,0.0
2017-01-04 14:00:00,-1222.7,-2742.2,-2460.1,-43171.9,-20805.7,-20335.0,-59162.1,-2385.0,-9580.7,-12165.4,-21872.5,-21426.3,-11091.3,-72931.6,-7472.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.5,619.2,2725.0,30049.5,11632.9,12436.8,37973.6,1392.3,15317.5,3096.0,11935.2,14023.3,28729.4,55722.0,5276.5,0.0
2017-01-04 15:00:00,-1522.2,-2698.6,-2114.5,-47328.0,-21329.1,-19005.7,-57410.4,-2973.3,-9843.9,-12130.5,-22540.6,-21788.4,-27014.7,-68740.7,-9659.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1,605.0,2659.1,29206.7,11632.6,12425.0,37975.6,1172.2,11100.3,3084.4,11935.6,14023.6,22572.0,54256.8,3883.7,0.0
2017-01-04 16:00:00,-1139.1,-1934.1,-1541.0,-35466.8,-19427.9,-12657.6,-50979.9,-1830.6,-5995.5,-8698.3,-20945.8,-19236.4,-26589.0,-63583.4,-10941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.6,589.7,2657.4,29201.2,11632.5,12430.3,37976.3,1155.8,10830.2,2512.6,11935.7,14023.8,23687.5,54258.1,4141.2,0.0
2017-01-04 17:00:00,-583.7,-1149.1,-1269.1,-68169.5,-30332.3,-38114.2,-67598.6,-101.9,-1267.7,-4969.6,-31875.9,-30664.7,-5064.8,-119476.2,-4070.0,0.0,0.0,0.0,0.0,17513.3,30.8,13282.3,5968.0,0.0,0.0,0.0,11.9,15.0,0.0,33068.9,0.0,0.0,302.2,598.8,2646.9,29202.8,242.3,12437.5,506.9,1287.8,13126.8,2291.0,250.6,319.2,8422.3,54257.0,675.3,0.0
2017-01-04 18:00:00,0.0,-451.5,-1300.1,-61774.7,-14434.8,-30824.1,-17673.3,0.0,0.0,-537.3,-15223.7,-13993.0,-858.4,-108479.6,-1620.5,0.0,0.0,0.0,0.0,9671.6,114.1,7408.2,3102.7,0.0,1288.3,0.0,143.7,116.0,0.0,20512.1,0.0,0.0,278.2,639.6,2800.3,30814.3,241.1,14649.5,499.2,1075.8,9382.8,2337.6,249.6,318.4,8416.6,57265.9,674.4,0.0
2017-01-04 19:00:00,0.0,-202.0,-1363.1,-37529.0,-1932.4,-19892.2,0.0,0.0,0.0,0.0,-2032.7,-2050.5,-2076.7,-83864.6,-509.1,0.0,130.6,0.0,0.0,0.0,0.0,0.0,0.0,332.3,4260.9,0.0,0.0,0.0,0.0,123.1,0.0,0.0,272.5,690.8,3044.6,33273.6,239.9,20203.9,504.7,1013.9,8278.7,2358.8,248.4,317.5,10905.7,61832.3,1241.2,0.0
2017-01-04 20:00:00,0.0,-93.3,-1209.0,-73682.5,-7528.8,-38399.9,-13799.9,0.0,0.0,0.0,-7806.3,-9098.2,-6138.4,-146542.8,-47.9,0.0,274.5,0.0,0.0,17376.4,560.8,11946.9,8036.1,796.8,6035.5,0.0,675.5,539.6,0.0,30791.2,0.0,0.0,261.7,683.7,3081.2,34178.8,241.8,17004.3,501.1,941.4,7017.8,2161.3,249.9,316.7,12581.0,63528.5,1617.3,0.0
2017-01-04 21:00:00,0.0,-60.7,-1119.3,-98762.7,-8623.5,-53801.2,-15774.2,0.0,0.0,0.0,-8883.2,-9648.9,0.0,-183340.5,0.0,0.0,374.4,0.0,0.0,6221.9,617.9,3920.4,4312.0,1180.6,5281.9,0.0,743.0,556.9,0.0,12265.2,0.0,0.0,254.5,655.1,2961.7,32426.1,241.3,16931.7,502.4,965.7,7396.7,1740.1,249.9,319.0,5646.5,60243.7,45.7,0.0
2017-01-04 22:00:00,0.0,0.0,-329.6,-98478.0,-6409.3,-52599.6,-14318.3,0.0,0.0,0.0,-6549.7,-7564.6,0.0,-183980.0,0.0,0.0,536.4,16.8,0.0,10022.9,1055.7,6422.9,5592.7,1866.8,6192.2,0.0,1333.0,1044.5,0.0,19117.6,0.0,0.0,243.6,676.1,2994.8,33277.3,240.2,21363.5,503.0,865.2,5525.8,83.9,248.8,318.5,5639.2,61839.7,45.4,0.0
2017-01-04 23:00:00,0.0,0.0,0.0,-92862.3,-4346.3,-49849.5,-10851.2,0.0,0.0,0.0,-4472.7,-5211.4,0.0,-173469.2,0.0,0.0,0.0,108.5,0.0,10068.5,1407.5,6281.0,6424.8,0.0,0.0,0.0,1731.7,1380.7,0.0,19087.1,0.0,0.0,243.1,648.4,2875.2,31642.9,241.3,18112.3,500.0,832.6,4859.5,83.9,249.0,317.6,5632.8,58862.1,45.1,0.0
2017-01-05 00:00:00,0.0,0.0,0.0,-71415.2,-2653.4,-37685.9,-7531.1,0.0,0.0,0.0,-2801.9,-3502.2,0.0,-136219.3,0.0,0.0,0.0,304.5,0.0,13447.7,2844.5,8552.7,10426.8,0.0,0.0,0.0,3409.5,2960.8,0.0,25784.8,0.0,0.0,246.1,590.1,2586.4,28423.6,241.6,13633.7,504.8,832.2,4857.1,83.8,250.3,316.8,5646.2,52711.3,44.8,0.0
2017-01-05 01:00:00,0.0,0.0,0.0,-56124.4,-2228.1,-28584.7,-6855.5,0.0,0.0,0.0,-2346.1,-3068.5,0.0,-105204.1,0.0,0.0,0.0,0.0,0.0,15108.0,3645.4,9667.1,13221.1,0.0,0.0,0.0,4351.3,3792.6,0.0,29376.7,0.0,0.0,4.2,560.9,2507.5,27630.7,240.4,12466.8,497.7,21.1,381.1,83.7,249.2,318.7,5640.8,51319.3,44.5,0.0
2017-01-05 02:00:00,0.0,0.0,0.0,-51981.7,-2030.6,-26756.1,-6542.3,0.0,0.0,0.0,-2135.2,-2862.6,0.0,-98028.6,0.0,0.0,0.0,0.0,0.0,16138.2,4301.0,10516.1,15442.8,0.0,0.0,0.0,5122.9,4466.0,0.0,31774.7,0.0,0.0,4.2,9.5,42.5,26826.3,240.7,11331.9,506.7,21.0,375.7,83.6,248.2,318.6,5633.2,49813.0,44.2,0.0
2017-01-05 03:00:00,0.0,0.0,0.0,-49578.4,-2054.4,-25759.2,-6618.8,0.0,0.0,0.0,-2156.3,-2868.3,0.0,-92938.1,0.0,0.0,0.0,0.0,0.0,14570.1,3713.2,9415.2,13767.4,0.0,0.0,0.0,4457.5,3850.9,0.0,28273.2,0.0,0.0,4.2,9.6,42.2,26814.5,241.8,11313.3,499.0,21.0,377.1,83.6,250.6,317.7,5643.8,49853.4,43.9,0.0
2017-01-05 04:00:00,0.0,0.0,0.0,-47087.4,-1832.6,-24620.3,-6216.4,0.0,0.0,0.0,-1903.4,-2635.5,0.0,-89038.3,0.0,0.0,0.0,0.0,0.0,17231.8,5060.9,11292.2,17611.0,0.0,0.0,0.0,5952.4,5293.8,0.0,33991.5,0.0,0.0,4.2,9.6,42.0,26830.0,240.6,11313.1,504.9,20.9,378.5,83.5,249.5,316.9,5642.5,49812.5,44.1,0.0
2017-01-05 05:00:00,0.0,0.0,0.0,-45711.8,-1741.2,-24141.0,-6059.1,0.0,0.0,0.0,-1800.7,-2529.9,0.0,-86544.8,0.0,0.0,0.0,1306.7,383.2,18615.6,5666.5,12178.1,19194.3,0.0,0.0,0.0,6627.5,5899.8,0.0,36543.9,0.0,0.0,4.2,9.6,41.7,27634.2,240.2,12428.4,500.9,20.8,373.1,83.4,248.4,318.4,5634.9,51336.4,45.7,0.0
2017-01-05 06:00:00,0.0,0.0,0.0,0.0,-1821.8,0.0,0.0,0.0,0.0,0.0,-1914.2,-2627.0,0.0,0.0,0.0,0.0,0.0,1188.4,28.7,0.0,4423.8,0.0,0.0,0.0,0.0,0.0,5174.4,4488.7,0.0,0.0,0.0,0.0,4.2,9.6,41.4,28456.5,242.1,15753.7,502.6,20.7,381.1,83.4,250.0,318.7,5640.2,52776.2,45.4,0.0
2017-01-05 07:00:00,0.0,0.0,0.0,0.0,-2543.8,0.0,0.0,0.0,0.0,0.0,-2722.6,-3583.2,0.0,0.0,0.0,0.0,831.5,978.1,0.0,0.0,3798.4,0.0,0.0,2950.1,0.0,0.0,4533.8,3700.5,0.0,0.0,0.0,0.0,300.6,545.1,2433.5,32453.2,240.9,21365.0,502.7,1224.1,7304.4,83.3,249.9,317.8,5644.1,60433.0,45.0,0.0
2017-01-05 08:00:00,0.0,0.0,0.0,-46102.3,-3263.7,-24302.3,-10128.5,0.0,0.0,0.0,-3380.0,-4749.5,0.0,-87206.4,0.0,0.0,2145.0,696.5,0.0,31695.9,3059.9,25884.7,19624.5,7855.7,33609.9,0.0,3733.7,2923.2,7067.4,63586.6,947.7,0.0,274.5,690.9,3142.7,34188.0,239.7,25902.4,500.3,1002.4,7985.1,83.2,248.8,317.0,5636.5,63358.5,44.7,0.0
2017-01-05 09:00:00,0.0,0.0,0.0,-27096.5,-1487.3,-15425.9,0.0,0.0,0.0,0.0,-1500.0,-2238.3,0.0,-68201.4,0.0,0.0,839.5,370.9,0.0,0.0,31.0,0.0,4.0,2925.1,6349.4,15113.5,20.7,10.3,961.1,1629.2,509.0,0.0,284.1,677.9,3000.1,33314.6,11685.0,20426.1,37567.5,1174.3,11194.3,83.2,11865.9,13958.4,15091.2,61914.2,2186.2,0.0
2017-01-05 10:00:00,0.0,0.0,0.0,-25032.7,-10685.1,-13770.3,-34171.0,0.0,0.0,0.0,-10762.6,-13811.2,-25.4,-62324.3,0.0,0.0,355.2,149.9,0.0,24895.7,1311.9,20602.6,15972.6,968.5,3695.4,4466.8,1623.4,1399.2,0.0,47067.1,0.0,0.0,288.4,650.1,2879.7,31700.7,11652.0,17018.1,37819.7,1208.4,11881.8,814.6,11908.5,13997.6,22312.3,58901.5,3831.2,0.0
2017-01-05 11:00:00,0.0,0.0,0.0,-28751.2,-8966.5,-15295.7,-27246.9,0.0,0.0,0.0,-9189.8,-11756.0,-17526.5,-59067.6,0.0,0.0,257.7,121.4,0.0,12762.1,2419.5,8912.9,10469.6,579.5,1548.4,1480.7,2768.2,2591.9,0.0,25860.5,0.0,0.0,290.9,639.7,2803.7,30850.9,11639.7,14718.9,37918.3,1221.7,12112.3,1326.9,11925.7,14014.2,23168.7,57327.7,4015.8,0.0
2017-01-05 12:00:00,0.0,0.0,-582.1,-5882.1,-8719.0,-3734.5,-23452.2,0.0,0.0,0.0,-8614.5,-10952.2,-21282.3,-32658.5,-35.1,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4,350.0,0.0,0.0,0.0,0.0,844.8,0.0,0.0,303.0,654.2,2883.0,31706.3,11635.2,12479.2,37955.1,1315.8,13787.1,2093.5,11932.1,14020.3,25645.1,58917.4,4588.4,0.0
2017-01-05 13:00:00,0.0,-83.3,-1150.0,-14070.5,-10151.1,-8074.8,-30914.0,0.0,0.0,0.0,-10189.7,-12529.8,-23045.6,-42298.5,-1334.9,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,8.9,12.2,0.0,0.0,0.0,0.0,39.6,0.0,0.0,317.6,622.3,2803.5,30847.8,11633.5,12450.3,37968.7,1441.5,15918.9,2859.1,11934.4,14022.5,27608.5,57343.2,5027.0,0.0
2017-01-05 14:00:00,-644.7,-1286.3,-1673.6,-9950.1,-16624.3,-3311.0,-44467.8,-852.1,-1556.3,-4387.2,-17498.8,-18843.9,-2596.1,-31305.7,-5482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.7,614.1,2727.3,30078.0,11632.9,12444.7,37973.8,1394.3,15341.3,3130.9,11935.3,14023.4,28749.8,55777.0,5280.2,0.0
