Datetime,TotalCoolingSensibleLoad (W) Building 10,TotalCoolingSensibleLoad (W) Building 11,TotalCoolingSensibleLoad (W) Building 13,TotalCoolingSensibleLoad (W) Building 16,TotalCoolingSensibleLoad (W) Building 20,TotalCoolingSensibleLoad (W) Building 18,TotalCoolingSensibleLoad (W) Building 22,TotalCoolingSensibleLoad (W) Building 24,TotalCoolingSensibleLoad (W) Building 28,TotalCoolingSensibleLoad (W) Building 29,TotalCoolingSensibleLoad (W) Building 30,TotalCoolingSensibleLoad (W) Building 31,TotalCoolingSensibleLoad (W) Building 34,TotalHeatingSensibleLoad (W) Building 10,TotalHeatingSensibleLoad (W) Building 11,TotalHeatingSensibleLoad (W) Building 13,TotalHeatingSensibleLoad (W) Building 16,TotalHeatingSensibleLoad (W) Building 20,TotalHeatingSensibleLoad (W) Building 18,TotalHeatingSensibleLoad (W) Building 22,TotalHeatingSensibleLoad (W) Building 24,TotalHeatingSensibleLoad (W) Building 28,TotalHeatingSensibleLoad (W) Building 29,TotalHeatingSensibleLoad (W) Building 30,TotalHeatingSensibleLoad (W) Building 31,TotalHeatingSensibleLoad (W) Building 34,TotalWaterHeating (W) Building 10,TotalWaterHeating (W) Building 11,TotalWaterHeating (W) Building 13,TotalWaterHeating (W) Building 16,TotalWaterHeating (W) Building 20,TotalWaterHeating (W) Building 18,TotalWaterHeating (W) Building 22,TotalWaterHeating (W) Building 24,TotalWaterHeating (W) Building 28,TotalWaterHeating (W) Building 29,TotalWaterHeating (W) Building 30,TotalWaterHeating (W) Building 31,TotalWaterHeating (W) Building 34
2017-01-03 19:00:00,0.0,0.0,0.0,0.0,-98548.7,-1507.4,-2055.4,-1859.6,-2438.0,-12338.7,-1815.0,-2003.3,-12911.1,4284.5,6156.5,0.0,16.0,93.5,0.0,0.0,0.0,437.4,727.8,0.0,0.0,0.0,1596.0,4245.2,439.1,527.2,63803.5,241.9,330.8,318.7,1425.5,4950.5,301.1,325.0,36956.8
2017-01-03 20:00:00,0.0,0.0,0.0,-15474.6,-144884.6,-4839.9,-6759.0,-5692.0,-2903.7,-13671.9,-5454.5,-5993.1,-13221.1,0.0,6985.6,0.0,5195.6,73492.1,2198.6,2008.1,2097.1,439.0,747.3,2038.5,2240.2,0.0,1292.1,3597.9,398.1,529.8,65360.4,243.5,330.0,317.8,1858.1,5124.3,300.6,324.2,37838.9
2017-01-03 21:00:00,0.0,0.0,0.0,-21397.3,-173451.3,-4901.4,-6524.0,-5747.0,-164.5,-1183.1,-6018.7,-6416.1,-9583.3,0.0,8309.4,69.1,1714.7,54230.5,2207.7,1998.9,2066.1,534.9,859.4,1990.0,2234.2,0.0,1426.4,3798.9,343.1,522.8,62291.1,243.3,331.7,320.1,43.8,115.5,302.9,326.1,36073.0
2017-01-03 22:00:00,0.0,0.0,0.0,-29093.2,-192086.0,-5286.2,-7016.5,-6151.3,0.0,0.0,-6383.3,-6758.1,-5582.1,0.0,7738.7,0.0,488.0,33431.8,1193.8,929.0,979.8,0.0,0.0,968.9,1120.6,0.0,1139.5,2842.4,84.8,532.1,63845.1,242.2,331.9,319.7,44.5,113.5,302.0,326.0,36958.1
2017-01-03 23:00:00,0.0,0.0,0.0,-22553.8,-182920.7,-3165.0,-4547.8,-3803.1,0.0,0.0,-3897.3,-4228.3,-850.3,0.0,0.0,0.0,1369.3,42108.1,2272.5,2027.8,2157.0,0.0,0.0,2061.4,2309.6,0.0,50.1,2509.5,84.3,526.6,60756.8,242.8,331.1,318.8,45.6,111.5,301.0,325.2,35128.3
2017-01-04 00:00:00,0.0,0.0,0.0,-15411.5,-150750.1,-2271.5,-3314.2,-2635.5,0.0,0.0,-2917.6,-3086.7,-46.4,0.0,0.0,0.0,2556.0,48039.5,3210.2,2922.9,3135.3,0.0,0.0,3104.7,3283.7,0.0,49.7,2494.7,83.9,526.1,54478.4,243.6,330.3,318.0,45.3,115.2,300.9,324.4,31580.4
2017-01-04 01:00:00,0.0,0.0,0.0,-13674.4,-118972.7,-2231.1,-3256.9,-2634.4,0.0,0.0,-2867.1,-3046.9,0.0,0.0,0.0,0.0,3591.8,44120.2,2846.5,2635.6,2781.2,0.0,0.0,2758.2,2945.9,0.0,49.4,140.6,83.4,530.5,53013.8,242.5,330.9,319.8,45.0,113.7,302.8,325.6,30686.4
2017-01-04 02:00:00,0.0,0.0,0.0,-11859.4,-110555.7,-2064.9,-3063.0,-2442.3,0.0,0.0,-2683.1,-2831.0,0.0,0.0,0.0,0.0,4444.7,44855.9,3188.7,2930.2,3067.7,0.0,0.0,3055.2,3285.7,0.0,49.0,137.7,83.0,523.5,51440.6,242.2,332.1,319.8,44.7,111.7,301.9,326.2,323.2
2017-01-04 03:00:00,0.0,0.0,0.0,-9578.4,-108443.9,-1698.2,-2629.9,-1905.8,0.0,0.0,-2318.1,-2411.6,0.0,0.0,0.0,0.0,9004.8,61248.1,5639.8,5128.2,5482.6,0.0,0.0,5515.2,5810.4,0.0,51.0,138.2,86.9,531.1,51487.1,243.9,331.3,318.9,44.4,114.8,301.0,325.4,318.5
2017-01-04 04:00:00,0.0,0.0,0.0,-9616.4,-107184.8,-1832.0,-2758.8,-2155.1,0.0,0.0,-2434.1,-2572.9,0.0,0.0,0.0,0.0,7409.7,47292.3,4148.0,3712.5,3876.7,0.0,0.0,3971.0,4220.7,0.0,50.9,139.3,86.7,527.3,51467.0,242.8,330.5,318.1,44.1,113.9,301.2,324.5,313.8
2017-01-04 05:00:00,0.0,0.0,0.0,-8330.5,-104889.2,-1592.3,-2489.9,-1813.8,0.0,0.0,-2189.9,-2282.2,0.0,0.0,0.0,0.0,8675.8,57135.2,5693.8,5190.7,5541.3,0.0,0.0,5590.3,5860.7,370.2,50.5,136.3,86.2,525.1,53021.1,241.6,330.1,319.4,43.8,111.9,302.7,325.0,314.5
2017-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,-1569.1,-2469.5,-1795.4,0.0,0.0,-2173.6,-2264.4,-62.9,0.0,29.7,0.0,0.0,0.0,5834.6,5269.0,5580.6,0.0,0.0,5698.0,5942.4,38.1,50.1,140.3,85.8,531.2,54512.9,244.1,332.4,319.9,44.9,114.5,301.8,326.4,321.8
2017-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,-2511.1,-3726.1,-3057.0,0.0,0.0,-3273.2,-3501.6,-391.3,8154.4,7847.3,0.0,0.0,0.0,4004.2,3491.9,3718.1,2355.2,3688.6,3744.2,3980.9,20.9,49.7,3920.7,85.3,524.1,62406.2,243.0,331.6,319.0,45.6,114.0,300.9,325.6,29786.1
2017-01-04 08:00:00,0.0,0.0,0.0,-20386.3,-112242.3,-3274.3,-4853.4,-3897.2,0.0,0.0,-4140.2,-4403.4,-2229.4,9232.0,21339.7,0.0,8653.6,74070.1,2399.6,2034.2,2175.6,2355.3,3652.8,2120.8,2304.2,0.0,1733.6,3998.5,84.9,530.0,65477.8,241.9,330.8,318.2,45.2,112.0,301.4,324.7,37881.8
2017-01-04 09:00:00,0.0,0.0,0.0,0.0,-89407.0,-1444.1,-2305.4,-1648.6,0.0,-7839.1,-1997.1,-2113.6,-1149.0,4830.0,10617.8,4115.1,61.9,781.1,52.9,17.4,0.0,298.8,460.4,3.0,0.0,0.0,1946.3,5741.7,84.4,44831.7,63961.8,11647.0,14324.8,13983.8,2515.1,5386.4,13473.2,14162.0,37017.4
2017-01-04 10:00:00,0.0,0.0,0.0,-46955.9,-83700.8,-11892.7,-15923.7,-14946.4,-2021.7,-19922.2,-15063.7,-16168.0,-1384.5,1093.8,2776.1,677.8,5261.3,53571.1,1141.7,1135.0,1138.9,2.8,0.0,1103.6,1191.0,0.0,2054.4,6082.3,195.0,45182.0,60880.2,11692.7,14369.7,14027.8,4401.3,6128.4,13522.5,14206.5,35203.5
2017-01-04 11:00:00,-91.2,0.0,0.0,-52045.2,-96462.1,-15804.5,-17774.3,-17456.4,-1722.4,-17272.8,-17920.3,-20177.6,-3145.6,164.4,485.6,147.6,951.4,19401.5,617.4,666.0,718.5,0.0,0.0,623.3,618.2,0.0,2057.6,6200.9,274.4,45316.5,59215.7,11711.7,14387.8,14046.3,4626.2,6220.1,13540.5,14224.8,34278.4
2017-01-04 12:00:00,-2356.6,-549.1,-964.5,-43537.4,-87239.6,-14628.0,-16715.9,-16582.1,-5879.0,-28538.2,-16395.3,-18364.6,-12334.7,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355.0,7059.4,394.5,45366.6,60738.3,11718.7,14394.5,14053.1,5277.2,6477.2,13547.2,14231.6,35223.3
2017-01-04 13:00:00,-2962.6,-1247.2,-1343.7,-47120.7,-114715.6,-16300.4,-18958.7,-19252.8,-7116.8,-33020.1,-18875.5,-20064.6,-19245.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623.3,8135.9,512.2,45385.2,59244.4,11721.2,14397.0,14055.6,5786.2,6684.8,13549.6,14234.0,34273.7
2017-01-04 14:00:00,-5720.1,-8195.4,-2120.1,-55924.6,-143106.7,-19404.0,-22985.4,-22796.7,-8952.7,-36546.4,-22151.9,-22988.6,-19508.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.6,7840.2,550.5,45392.2,57664.2,11722.2,14397.9,14056.5,6072.2,6787.0,13550.5,14234.9,33399.9
2017-01-04 15:00:00,-6829.6,-13105.5,-2106.7,-60337.5,-132724.0,-18820.7,-24696.5,-24700.7,-10431.4,-40008.2,-22457.3,-22257.6,-16093.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.1,5693.8,545.5,45394.8,56117.0,11722.5,14398.2,14056.8,4480.8,6165.5,13550.9,14235.3,32495.9
2017-01-04 16:00:00,-4966.5,-13844.5,-1511.5,-60434.4,-122153.8,-16627.0,-23126.3,-23334.7,-12386.4,-44941.7,-20512.7,-19608.1,-12607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.5,5552.7,457.1,45395.7,56116.6,11722.7,14398.4,14057.0,4766.1,6279.9,13551.0,14235.4,32497.2
2017-01-04 17:00:00,-2283.2,-8823.2,-865.8,-75957.6,-168722.5,-27707.2,-34407.6,-34829.9,-8267.9,-33936.7,-30870.1,-31181.1,-12955.7,0.0,0.0,0.0,877.6,41667.9,12.5,243.7,199.1,0.0,0.0,40.4,88.3,0.0,2204.6,6721.8,426.9,533.0,56116.9,244.1,332.4,320.4,771.2,4697.7,303.0,326.6,32491.1
2017-01-04 18:00:00,-424.0,-572.2,-373.5,-21860.1,-142374.9,-13822.1,-16011.7,-13597.7,-5863.7,-22637.5,-14502.2,-14432.6,-13647.8,0.0,0.0,0.0,92.6,21249.1,137.2,343.0,409.8,0.0,0.0,154.3,184.1,0.0,1613.3,4822.6,427.9,526.0,59225.9,243.0,331.6,319.6,771.4,4696.6,302.1,325.8,34269.5
2017-01-04 19:00:00,0.0,-93.5,-139.7,-3030.5,-115077.5,-1758.1,-2605.7,-2295.7,-5666.9,-20372.4,-2096.4,-2205.7,-15435.3,438.0,812.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.6,4245.5,441.0,527.2,63966.2,241.9,330.8,318.7,1427.2,4959.0,301.1,325.0,37012.4
2017-01-04 20:00:00,0.0,-11.0,-7.2,-21538.4,-169157.0,-7506.6,-9920.8,-9257.9,-5494.8,-19787.0,-8303.5,-8571.1,-11928.5,0.0,1309.4,0.0,2458.0,43384.8,799.8,767.6,781.0,0.0,0.0,617.6,723.1,0.0,1291.4,3602.0,399.0,529.8,65789.4,243.5,330.0,317.8,1860.3,5131.8,300.6,324.2,37977.3
2017-01-04 21:00:00,0.0,-2.0,0.0,-26533.9,-203016.7,-8454.5,-10051.4,-9513.4,-683.2,-2678.2,-9429.7,-9880.5,-12521.6,0.0,1628.5,0.0,311.4,20626.5,887.8,725.2,755.8,0.0,0.0,648.7,799.9,0.0,1429.0,3802.2,340.8,522.8,62280.5,243.3,331.7,320.1,43.7,114.1,302.9,326.1,36087.4
2017-01-04 22:00:00,0.0,0.0,0.0,-32691.6,-210907.2,-6385.3,-8229.9,-7445.3,0.0,0.0,-7266.5,-7835.0,-6449.1,0.0,2610.1,0.0,463.5,25706.7,1482.0,1145.8,1249.7,0.0,0.0,1119.6,1424.6,0.0,1138.1,2843.7,86.2,532.1,63972.4,242.2,331.9,319.7,45.1,112.1,302.0,326.0,37012.5
2017-01-04 23:00:00,0.0,0.0,0.0,-22287.9,-200817.4,-4398.7,-5728.2,-5241.8,0.0,0.0,-5048.2,-5563.0,-1183.7,0.0,0.0,0.0,1224.6,25304.6,1894.0,1488.8,1639.2,0.0,0.0,1537.5,1843.2,0.0,49.9,2510.3,85.8,526.6,60844.7,242.8,331.1,318.8,45.5,113.9,301.0,325.2,35217.0
2017-01-05 00:00:00,0.0,0.0,0.0,-14010.5,-160515.2,-2750.7,-3794.4,-3247.3,0.0,0.0,-3300.1,-3617.3,0.0,0.0,0.0,0.0,4060.7,35065.1,3506.3,2934.3,3203.9,0.0,0.0,3117.3,3523.6,0.0,49.5,2495.6,85.3,526.1,54531.4,243.6,330.3,318.0,45.2,114.3,300.9,324.4,31571.6
2017-01-05 01:00:00,0.0,0.0,0.0,-11372.8,-127618.5,-2317.7,-3277.1,-2668.6,0.0,0.0,-2850.0,-3079.1,0.0,0.0,0.0,0.0,6881.6,39294.3,4314.2,3612.0,3973.0,0.0,0.0,3919.2,4354.3,0.0,49.1,140.6,84.9,530.5,53070.7,242.5,330.9,319.8,44.9,112.3,302.8,325.6,30735.9
2017-01-05 02:00:00,0.0,0.0,0.0,-9930.2,-118392.5,-2116.1,-3041.8,-2393.8,0.0,0.0,-2637.9,-2829.3,0.0,0.0,0.0,0.0,7519.2,42311.4,4932.1,4162.2,4694.2,0.0,0.0,4575.7,5037.0,0.0,50.3,137.7,84.4,523.5,51547.1,242.2,332.1,319.8,44.6,113.5,301.9,326.2,323.2
2017-01-05 03:00:00,0.0,0.0,0.0,-9457.1,-114734.4,-2114.7,-3054.5,-2450.8,0.0,0.0,-2644.0,-2847.8,0.0,0.0,0.0,0.0,7472.0,36280.1,4273.9,3576.2,4095.0,0.0,0.0,3973.1,4364.2,0.0,51.0,138.2,84.0,531.1,51552.7,243.9,331.3,318.9,44.3,114.5,301.0,325.4,318.6
2017-01-05 04:00:00,0.0,0.0,0.0,-8199.7,-109947.0,-1896.7,-2762.5,-2114.7,0.0,0.0,-2425.4,-2596.3,0.0,0.0,0.0,0.0,11395.5,44563.9,5590.6,4963.0,5514.5,0.0,0.0,5419.0,5752.1,0.0,50.6,139.3,83.5,527.3,51489.7,242.7,330.5,318.1,44.0,112.5,301.2,324.5,313.9
2017-01-05 05:00:00,0.0,0.0,0.0,-7536.1,-106846.3,-1793.7,-2643.7,-1974.5,0.0,0.0,-2325.8,-2475.8,0.0,0.0,0.0,0.0,10741.4,47714.4,6212.2,5592.4,6138.4,0.0,0.0,6005.9,6353.2,518.8,50.2,136.3,83.1,525.1,53090.5,241.6,330.1,319.4,43.7,113.1,302.7,325.0,314.3
2017-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,-1877.3,-2750.2,-2164.2,0.0,0.0,-2412.0,-2588.5,-142.5,0.0,5.8,0.0,0.0,0.0,4921.5,4174.0,4558.9,0.0,0.0,4660.3,4900.4,53.2,49.9,140.3,85.9,531.2,54627.7,244.1,332.4,319.9,45.6,114.7,301.8,326.4,321.9
2017-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,-2623.9,-3791.4,-3160.5,0.0,0.0,-3309.2,-3616.8,-516.2,3653.3,2840.2,0.0,0.0,0.0,4378.4,3595.7,3962.6,1637.2,2292.1,3965.8,4241.3,38.6,49.5,3921.8,86.8,524.1,62433.6,243.0,331.6,319.0,45.5,112.7,300.9,325.6,29826.5
2017-01-05 08:00:00,0.0,0.0,0.0,-16238.6,-113072.8,-3240.2,-4996.0,-3786.8,-263.6,-2994.2,-4321.9,-4576.5,-2359.5,4163.7,10668.0,0.0,10111.6,77491.1,3575.0,2876.8,3191.2,1086.6,1551.2,3145.5,3427.8,0.0,1780.0,4001.7,86.3,530.0,65681.0,241.9,330.8,318.2,45.1,112.7,301.4,324.7,37933.1
2017-01-05 09:00:00,0.0,0.0,0.0,0.0,-92696.7,-1417.6,-2335.7,-1663.9,-2511.8,-15085.5,-2060.1,-2171.3,-2466.4,811.2,3332.8,2798.8,64.0,537.3,44.6,15.7,0.0,20.9,0.0,0.0,4.5,0.0,1923.9,5747.9,85.9,44857.7,64045.7,11653.5,14332.8,13991.6,2518.2,5394.0,13480.8,14169.8,37070.6
2017-01-05 10:00:00,0.0,0.0,0.0,-46119.8,-84960.0,-10691.0,-14644.1,-13735.9,-5031.6,-25200.4,-13700.5,-14798.7,-2711.2,351.0,1461.0,554.4,6119.2,58917.7,1537.9,1349.1,1462.2,0.0,0.0,1380.6,1537.9,0.0,2053.4,6088.2,198.1,45191.7,60950.7,11695.3,14372.8,14030.9,4406.9,6140.1,13525.3,14209.6,35234.5
2017-01-05 11:00:00,-190.9,0.0,0.0,-50140.4,-83324.2,-8986.4,-12364.6,-11384.1,-5263.6,-25995.6,-11784.5,-12633.0,-1552.9,251.3,1022.8,223.0,1782.9,34592.0,2700.4,2667.2,2704.6,0.0,0.0,2535.8,2614.5,0.0,2059.3,6207.8,270.1,45319.8,59297.6,11712.6,14389.0,14047.4,4632.6,6224.3,13541.6,14225.9,34330.9
2017-01-05 12:00:00,-57.4,-20.6,0.0,-37438.1,-55399.2,-8697.7,-11355.6,-10673.6,-6417.9,-31100.9,-10679.2,-11433.8,-6021.5,56.7,370.0,39.9,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.8,7066.8,396.2,45368.1,60811.4,11719.0,14395.0,14053.5,5283.8,6488.2,13547.6,14232.0,35247.0
2017-01-05 13:00:00,-350.0,-236.1,0.0,-38319.4,-62965.4,-10020.2,-12909.0,-12445.1,-7831.4,-34214.9,-12186.2,-12824.3,-14699.6,0.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.9,8145.1,511.2,45385.8,59329.2,11721.4,14397.2,14055.7,5793.9,6688.9,13549.8,14234.2,34325.7
2017-01-05 14:00:00,-6406.5,-10514.9,-1044.4,-46761.7,-74123.6,-15712.4,-19535.9,-18936.3,-10737.4,-42462.6,-18776.0,-19040.4,-17287.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.3,7850.0,555.0,45392.4,57725.1,11722.2,14398.0,14056.6,6079.8,6801.8,13550.6,14235.0,33468.7
2017-01-05 15:00:00,-4822.6,-11818.3,-592.0,-47990.4,-74550.3,-13461.8,-17059.6,-16666.8,-11107.6,-42403.1,-15954.1,-16589.9,-13254.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.2,5699.6,540.8,45394.8,56187.4,11722.5,14398.2,14056.9,4486.8,6167.9,13550.9,14235.3,32524.7
2017-01-05 16:00:00,-4388.9,-11515.5,-342.9,-47494.0,-68962.1,-12797.1,-16181.7,-15802.6,-12768.7,-47624.6,-15205.6,-15864.3,-9884.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,5557.6,464.3,45395.7,56189.2,11722.7,14398.4,14057.0,4772.3,6285.9,13551.0,14235.4,32524.8
2017-01-05 17:00:00,-3923.0,-9518.0,-186.3,-53567.7,-100426.9,-23227.6,-27699.3,-27509.9,-9747.6,-38467.8,-26142.2,-27264.0,-10146.7,0.0,0.0,0.0,2709.3,48738.6,33.3,195.5,126.2,0.0,0.0,0.0,52.1,0.0,2206.7,6729.6,420.4,533.0,56190.2,244.1,332.4,320.4,772.1,4708.8,303.0,326.6,32526.8
2017-01-05 18:00:00,-89.3,-484.7,-5.8,-11589.1,-107552.7,-8650.6,-10519.1,-10161.2,-6419.9,-23876.1,-9589.8,-9880.8,-11851.7,0.0,0.1,0.0,1310.2,33430.2,611.5,671.9,644.9,0.0,0.0,535.3,573.1,0.0,1615.7,4824.8,434.6,526.0,59309.2,243.0,331.6,319.5,772.4,4704.1,302.1,325.8,34327.0
2017-01-05 19:00:00,0.0,-14.1,0.0,-4984.8,-109960.9,-1538.1,-2068.2,-1872.0,-5950.9,-21857.2,-1850.5,-2009.7,-16033.1,403.2,769.1,0.0,0.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.1,4251.3,434.7,527.2,64035.3,241.9,330.8,318.7,1429.0,4960.7,301.1,325.0,37066.7
2017-01-05 20:00:00,0.0,-845.1,0.0,-16320.6,-150683.8,-5758.3,-7933.5,-6886.9,-6050.4,-21105.6,-6508.7,-7069.1,-15700.2,0.0,1101.8,0.0,4368.1,52681.2,866.7,754.2,804.0,0.0,0.0,663.9,758.5,0.0,1291.1,3604.7,405.2,529.9,65727.7,243.5,330.0,317.8,1862.7,5135.6,300.6,324.2,38024.9
2017-01-05 21:00:00,0.0,-1007.8,0.0,-24604.5,-194303.3,-7763.2,-9767.5,-9103.6,-2118.8,-7665.4,-8812.6,-9352.4,-15794.8,0.0,1110.2,0.0,356.9,16570.4,394.5,322.8,325.1,0.0,0.0,232.6,339.7,0.0,1430.3,3804.6,337.8,522.8,62415.1,243.3,331.7,320.1,43.7,115.5,302.9,326.2,36154.1
2017-01-05 22:00:00,0.0,-1155.0,0.0,-28440.5,-206967.5,-6775.3,-8742.6,-7947.1,0.0,0.0,-7849.2,-8392.9,-8360.1,0.0,1607.6,0.0,199.3,17029.2,631.5,436.7,479.8,0.0,0.0,398.1,587.1,0.0,1138.1,2844.9,83.0,532.1,64035.3,242.2,331.9,319.7,45.5,113.5,302.0,326.0,37077.6
2017-01-05 23:00:00,0.0,0.0,0.0,-22193.9,-198921.1,-4799.6,-6152.0,-5639.2,0.0,-522.9,-5558.2,-6043.6,-1370.0,0.0,0.0,0.0,506.3,16815.5,880.0,629.2,667.2,0.0,0.0,612.8,870.4,0.0,49.7,2512.6,86.7,526.7,60912.5,242.8,331.1,318.8,45.5,111.5,301.0,325.2,35219.5
2017-01-06 00:00:00,0.0,0.0,0.0,-15027.8,-159891.7,-2960.8,-4123.9,-3597.7,0.0,-666.8,-3576.7,-3930.3,-52.6,0.0,0.0,0.0,3246.8,28373.9,2121.8,1838.2,2048.2,0.0,0.0,1811.6,2164.2,0.0,49.3,2495.3,86.7,526.1,54637.9,243.6,330.3,317.9,45.2,115.2,300.9,324.4,31661.0
2017-01-06 01:00:00,0.0,0.0,0.0,-12554.7,-129890.3,-2665.0,-3744.1,-3244.0,0.0,-917.3,-3246.4,-3567.7,0.0,0.0,0.0,0.0,4097.0,28903.7,2258.2,1942.8,2167.5,0.0,0.0,1956.1,2342.6,0.0,48.9,140.6,86.3,530.5,53157.6,242.5,330.9,319.8,44.8,113.7,302.8,325.6,30758.0
2017-01-06 02:00:00,0.0,0.0,0.0,-10822.5,-120627.0,-2341.4,-3343.4,-2832.5,0.0,-738.6,-2913.5,-3184.7,0.0,0.0,0.0,0.0,6060.9,33910.8,3079.3,2646.8,2904.3,0.0,0.0,2810.5,3137.6,0.0,51.2,137.7,85.8,523.5,51557.3,242.2,332.1,319.8,44.5,111.7,301.9,326.2,323.2
2017-01-06 03:00:00,0.0,0.0,0.0,-9024.8,-110120.8,-1986.9,-2917.4,-2314.3,0.0,-378.0,-2559.6,-2744.8,0.0,0.0,0.0,0.0,7829.2,45216.9,4741.6,4081.3,4575.1,0.0,0.0,4494.8,4908.7,0.0,50.9,138.2,85.3,531.1,51595.7,243.9,331.3,318.9,44.2,114.8,300.9,325.4,318.5
2017-01-06 04:00:00,0.0,0.0,0.0,-9082.8,-110834.8,-2068.2,-3023.8,-2467.1,0.0,-935.9,-2646.6,-2851.9,0.0,0.0,0.0,0.0,8252.2,37724.1,3991.1,3411.1,3890.1,0.0,0.0,3790.3,4172.3,0.0,50.5,139.3,84.9,527.3,51630.0,242.7,330.5,318.1,43.9,113.9,301.2,324.5,313.9
2017-01-06 05:00:00,0.0,0.0,0.0,-6896.4,-102069.8,-1656.3,-2544.6,-1850.2,0.0,-94.1,-2234.5,-2353.5,0.0,0.0,0.0,0.0,13246.7,60087.4,7313.2,6851.9,7471.0,0.0,0.0,7182.5,7630.7,431.1,50.1,136.3,84.4,525.1,53131.8,241.6,330.1,319.4,43.8,111.9,302.7,325.0,314.4
2017-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,-1587.7,-2476.8,-1768.2,0.0,-32.7,-2173.5,-2280.6,-81.8,0.0,20.6,0.0,0.0,0.0,7661.5,6982.0,7629.8,0.0,0.0,7508.8,7915.6,55.8,49.7,140.3,84.0,531.2,54695.9,244.1,332.4,319.9,45.7,114.4,301.8,326.4,321.9
2017-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,-2428.5,-3616.9,-2881.3,0.0,-71.1,-3179.6,-3407.8,-551.5,4997.5,3873.8,0.0,0.0,0.0,6699.2,5656.3,6284.5,2147.8,3050.6,6304.4,6708.4,52.3,49.3,3921.7,83.6,524.1,62546.1,243.0,331.6,319.0,45.4,114.1,300.9,325.6,29865.5
2017-01-06 08:00:00,0.0,-401.5,0.0,-14767.6,-109624.4,-3093.7,-4577.5,-3722.3,-781.0,-4966.5,-4019.0,-4238.9,-844.7,4686.1,11523.4,0.0,14973.4,100290.8,4821.7,3884.5,4347.6,1312.7,1804.8,4350.1,4741.9,0.0,1781.2,4004.8,83.1,530.0,65808.4,241.9,330.8,318.2,45.1,112.1,301.4,324.7,37988.5
2017-01-06 09:00:00,-0.2,0.0,0.0,0.0,-91689.8,-1057.1,-1857.7,-1010.6,-608.8,-4387.5,-1560.7,-1633.4,0.0,1275.2,3686.3,3354.3,289.4,920.1,134.6,29.9,0.0,161.4,47.4,7.8,124.6,0.0,1925.5,5753.5,85.6,44882.9,64128.0,11659.9,14340.7,13999.4,2521.3,5400.7,13488.2,14177.6,37131.8
2017-01-06 10:00:00,-428.8,-335.5,0.0,-43305.0,-92704.2,-11295.0,-13401.3,-12290.5,-2120.7,-14686.5,-14301.5,-15891.4,-1407.9,648.8,1729.9,776.6,6559.0,55488.3,3104.1,3494.6,3251.9,0.0,0.0,3235.1,3303.0,0.0,2055.7,6094.5,201.1,45201.1,60896.7,11697.8,14375.7,14033.7,4412.5,6144.2,13528.0,14212.6,35266.6
2017-01-06 11:00:00,-2371.8,-1661.0,-192.8,-43747.9,-105764.2,-12788.4,-13643.2,-12815.2,-2988.5,-14936.9,-14806.6,-17233.9,-2759.8,318.4,863.6,282.2,4669.8,35403.4,3331.2,3558.3,3540.8,0.0,0.0,3415.2,3483.6,0.0,2061.0,6214.9,274.1,45323.6,59396.0,11713.5,14390.1,14048.5,4638.3,6235.4,13542.6,14227.0,34385.2
2017-01-06 12:00:00,-4991.5,-4124.8,-909.3,-40441.0,-83661.9,-10265.4,-12022.7,-11617.4,-6106.4,-22993.8,-11612.3,-13486.2,-5946.8,78.2,299.2,60.7,20.6,427.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,7074.1,389.8,45369.2,60940.4,11719.3,14395.4,14053.9,5290.4,6494.1,13547.9,14232.4,35271.1
